B. malayi Gene stable ID,B. malayi Gene name,B. malayi Transcript stable ID,B. malayi Chromosome/scaffold name,B. malayi Gene start (bp),B. malayi Gene end (bp),C. elegans (PRJNA13758) [WS258] gene stable ID,C. elegans (PRJNA13758) [WS258] gene name,C. elegans (PRJNA13758) [WS258] chromosome/scaffold,C. elegans (PRJNA13758) [WS258] start (bp),C. elegans (PRJNA13758) [WS258] end (bp),Homology type,% identity,O. volvulus (PRJEB513) [WS258] gene stable ID,O. volvulus (PRJEB513) [WS258] gene name,O. volvulus (PRJEB513) [WS258] chromosome/scaffold,O. volvulus (PRJEB513) [WS258] start (bp),O. volvulus (PRJEB513) [WS258] end (bp),Homology type,% identity
WBGene00228612,Bm8351,Bm8351a.2,Bm_v4_Chr4_scaffold_001,5598925,5605112,WBGene00004754,sec-23,V,20091263,20105685,ortholog_one2one,76.646,WBGene00243420,Ovo-sec-23,OVOC_OM2,19028760,19036175,ortholog_one2one,91.5528
WBGene00228612,Bm8351,Bm8351b.1,Bm_v4_Chr4_scaffold_001,5598925,5605112,WBGene00004754,sec-23,V,20091263,20105685,ortholog_one2one,76.646,WBGene00243420,Ovo-sec-23,OVOC_OM2,19028760,19036175,ortholog_one2one,91.5528
WBGene00228612,Bm8351,Bm8351b.2,Bm_v4_Chr4_scaffold_001,5598925,5605112,WBGene00004754,sec-23,V,20091263,20105685,ortholog_one2one,76.646,WBGene00243420,Ovo-sec-23,OVOC_OM2,19028760,19036175,ortholog_one2one,91.5528
WBGene00228615,Bm8354,Bm8354,Bm_v4_Chr4_scaffold_001,5684886,5690770,WBGene00021281,ell-1,IV,4394410,4415622,ortholog_one2one,24.1379,WBGene00243413,Ovo-ell-1,OVOC_OM2,18928744,18938933,ortholog_one2one,82.4302
WBGene00228618,Bm8357,Bm8357a,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357b,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357c,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357d,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357e,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357f,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357g.1,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357g.2,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228618,Bm8357,Bm8357g.3,Bm_v4_Chr2_contig_001,7661938,7675850,WBGene00001194,egl-27,II,6835021,6847906,ortholog_one2one,27.0734,WBGene00247562,Ovo-egl-27,OVOC_OM4,9578097,9594399,ortholog_one2one,85.4147
WBGene00228620,Bm8359,Bm8359a,Bm_v4_Chr1_scaffold_001,7648489,7652085,WBGene00010478,K01G5.5,III,10748429,10750080,ortholog_one2one,66.3717,WBGene00245375,OVOC8566,OVOC_OM3,8013684,8017716,ortholog_one2one,90.2655
WBGene00228620,Bm8359,Bm8359b,Bm_v4_Chr1_scaffold_001,7648489,7652085,WBGene00010478,K01G5.5,III,10748429,10750080,ortholog_one2one,66.3717,WBGene00245375,OVOC8566,OVOC_OM3,8013684,8017716,ortholog_one2one,90.2655
WBGene00228622,Bm8361,Bm8361a,Bm_v4_Chr4_scaffold_001,6977478,6982575,WBGene00008362,cfim-2,IV,8926335,8930315,ortholog_one2one,26.8836,WBGene00243708,OVOC6899,OVOC_OM2,20708793,20717042,ortholog_one2one,87.8425
WBGene00228622,Bm8361,Bm8361b,Bm_v4_Chr4_scaffold_001,6977478,6982575,WBGene00008362,cfim-2,IV,8926335,8930315,ortholog_one2one,26.8836,WBGene00243708,OVOC6899,OVOC_OM2,20708793,20717042,ortholog_one2one,87.8425
WBGene00228622,Bm8361,Bm8361c,Bm_v4_Chr4_scaffold_001,6977478,6982575,WBGene00008362,cfim-2,IV,8926335,8930315,ortholog_one2one,26.8836,WBGene00243708,OVOC6899,OVOC_OM2,20708793,20717042,ortholog_one2one,87.8425
WBGene00228623,Bm8362,Bm8362a,Bm_v4_Chr2_contig_001,350911,361668,WBGene00019207,fgt-1,II,1504566,1509831,ortholog_one2one,51.7241,WBGene00248399,Ovo-fgt-1,OVOC_OM4,15697016,15707188,ortholog_one2one,94.2529
WBGene00228623,Bm8362,Bm8362b,Bm_v4_Chr2_contig_001,350911,361668,WBGene00019207,fgt-1,II,1504566,1509831,ortholog_one2one,51.7241,WBGene00248399,Ovo-fgt-1,OVOC_OM4,15697016,15707188,ortholog_one2one,94.2529
WBGene00228625,Bm8364,Bm8364,Bm_v4_Chr2_contig_001,363801,365952,WBGene00021296,Y25C1A.13,II,3109368,3111247,ortholog_one2one,48.505,WBGene00248400,OVOC11591,OVOC_OM4,15710277,15712412,ortholog_one2one,83.7209
WBGene00228638,Bm8377,Bm8377,Bm_v4_Chr3_scaffold_001,13309578,13311580,WBGene00016932,C54G6.3,I,996045,1005066,ortholog_one2one,30.7692,WBGene00237400,OVOC591,OVOC_OM1b,4214337,4221046,ortholog_one2one,51.0256
WBGene00228639,Bm8378,Bm8378,Bm_v4_Chr2_contig_001,2314631,2317849,WBGene00003825,ntl-2,II,4372740,4376742,ortholog_one2many,25.964,WBGene00240192,OVOC3383,OVOC_OM1b,25180380,25184595,ortholog_one2many,40.3599
WBGene00228639,Bm8378,Bm8378,Bm_v4_Chr2_contig_001,2314631,2317849,WBGene00003825,ntl-2,II,4372740,4376742,ortholog_one2many,25.964,WBGene00247743,OVOC10934,OVOC_OM4,10702171,10704810,ortholog_one2many,40.3599
WBGene00228640,Bm8379,Bm8379,Bm_v4_ChrX_scaffold_001,15547756,15549932,WBGene00016289,lntl-1,IV,5800336,5807093,ortholog_one2many,58.5366,WBGene00240553,OVOC3744,OVOC_OM1b,27966085,27969718,ortholog_one2many,85.3659
WBGene00228651,Bma-cdf-2,Bm8390,Bm_v4_ChrX_scaffold_001,22505801,22509128,WBGene00011821,cdf-2,X,12464640,12466917,ortholog_one2one,58.0737,WBGene00238826,OVOC2017,OVOC_OM1b,15057469,15064004,ortholog_one2one,87.8187
WBGene00228654,Bma-cut-4,Bm8393,Bm_v4_Chr2_contig_001,2673815,2677205,WBGene00008482,cut-4,II,10436144,10440087,ortholog_one2one,33.5135,WBGene00248053,Ovo-cut-4,OVOC_OM4,13080611,13087462,ortholog_one2one,66.4865
WBGene00228655,Bma-cpna-5,Bm8394,Bm_v4_Chr2_contig_001,2691074,2699903,WBGene00007044,cpna-5,II,7711871,7718591,ortholog_one2one,37.5,WBGene00248050,Ovo-cpna-5,OVOC_OM4,13053510,13064308,ortholog_one2one,53.4226
WBGene00228658,Bm8397,Bm8397a,Bm_v4_ChrX_scaffold_001,22510983,22529961,WBGene00015779,lrch-1,X,6208761,6213911,ortholog_one2one,12.0536,WBGene00238831,OVOC2022,OVOC_OM1b,15065838,15083169,ortholog_one2one,28.125
WBGene00228658,Bm8397,Bm8397b,Bm_v4_ChrX_scaffold_001,22510983,22529961,WBGene00015779,lrch-1,X,6208761,6213911,ortholog_one2one,12.0536,WBGene00238831,OVOC2022,OVOC_OM1b,15065838,15083169,ortholog_one2one,28.125
WBGene00228660,Bm8399,Bm8399,Bm_v4_Chr1_scaffold_001,3880998,3885144,WBGene00004373,rme-1,V,6208840,6217647,ortholog_one2many,28.4173,WBGene00246121,OVOC9312,OVOC_OM3,13661732,13666136,ortholog_one2one,73.3813
WBGene00228663,Bma-cpd-2,Bm8402,Bm_v4_ChrX_scaffold_001,23096468,23100127,WBGene00012073,cpd-2,X,16049844,16054623,ortholog_one2one,46.1333,WBGene00239119,OVOC2310,OVOC_OM1b,17514086,17523644,ortholog_one2one,80.8
WBGene00228664,Bma-noca-1,Bm8403,Bm_v4_Chr4_scaffold_001,2782807,2808533,WBGene00011647,noca-1,V,13152894,13176111,ortholog_one2one,12.2222,WBGene00242749,Ovo-noca-1,OVOC_OM2,14195715,14205150,ortholog_one2one,36.8376
WBGene00228677,Bm8416,Bm8416a,Bm_v4_ChrX_scaffold_001,13262613,13266182,WBGene00013669,Y105E8A.8,I,14400679,14405649,ortholog_one2one,20.0401,WBGene00240028,OVOC3219,OVOC_OM1b,23608416,23616258,ortholog_one2one,74.7495
WBGene00228677,Bm8416,Bm8416b,Bm_v4_ChrX_scaffold_001,13262613,13266182,WBGene00013669,Y105E8A.8,I,14400679,14405649,ortholog_one2one,20.0401,WBGene00240028,OVOC3219,OVOC_OM1b,23608416,23616258,ortholog_one2one,74.7495
WBGene00228680,Bma-atf-6,Bm8419a,Bm_v4_ChrX_scaffold_001,13533718,13540111,WBGene00000222,atf-6,X,12480948,12484904,ortholog_one2one,17.76,WBGene00240116,Ovo-atf-6,OVOC_OM1b,24368838,24374393,ortholog_one2one,68.16
WBGene00228680,Bma-atf-6,Bm8419b,Bm_v4_ChrX_scaffold_001,13533718,13540111,WBGene00000222,atf-6,X,12480948,12484904,ortholog_one2one,17.76,WBGene00240116,Ovo-atf-6,OVOC_OM1b,24368838,24374393,ortholog_one2one,68.16
WBGene00228680,Bma-atf-6,Bm8419c,Bm_v4_ChrX_scaffold_001,13533718,13540111,WBGene00000222,atf-6,X,12480948,12484904,ortholog_one2one,17.76,WBGene00240116,Ovo-atf-6,OVOC_OM1b,24368838,24374393,ortholog_one2one,68.16
WBGene00228680,Bma-atf-6,Bm8419d,Bm_v4_ChrX_scaffold_001,13533718,13540111,WBGene00000222,atf-6,X,12480948,12484904,ortholog_one2one,17.76,WBGene00240116,Ovo-atf-6,OVOC_OM1b,24368838,24374393,ortholog_one2one,68.16
WBGene00228688,Bma-zyg-12,Bm8427,Bm_v4_Chr2_contig_001,11292724,11299176,WBGene00006997,zyg-12,II,4949902,4953488,ortholog_one2one,17.9167,WBGene00246610,Ovo-zyg-12,OVOC_OM4,957787,964205,ortholog_one2one,74.4444
WBGene00228694,Bm8433,Bm8433a,Bm_v4_Chr3_scaffold_001,10221865,10245626,WBGene00001651,gon-2,I,8549513,8570998,ortholog_one2many,43.2173,WBGene00237730,Ovo-gtl-2,OVOC_OM1b,6120145,6133926,ortholog_one2many,32.3248
WBGene00228694,Bm8433,Bm8433b,Bm_v4_Chr3_scaffold_001,10221865,10245626,WBGene00001651,gon-2,I,8549513,8570998,ortholog_one2many,43.2173,WBGene00237730,Ovo-gtl-2,OVOC_OM1b,6120145,6133926,ortholog_one2many,32.3248
WBGene00228700,Bma-col-45,Bm8439,Bm_v4_Chr3_scaffold_001,10762783,10765707,WBGene00000622,col-45,I,115739,117438,ortholog_one2one,42.1466,WBGene00238533,OVOC1724,OVOC_OM1b,12368871,12384609,ortholog_one2one,63.6126
WBGene00228701,Bm8440,Bm8440,Bm_v4_Chr4_scaffold_001,10284274,10289931,WBGene00017312,pitr-5,V,7184910,7188483,ortholog_many2many,51.4851,WBGene00244020,OVOC7211,OVOC_OM2,23114769,23121585,ortholog_one2one,82.3762
WBGene00228701,Bm8440,Bm8440,Bm_v4_Chr4_scaffold_001,10284274,10289931,WBGene00015054,pitr-2,V,9135656,9137718,ortholog_many2many,48.3168,WBGene00244020,OVOC7211,OVOC_OM2,23114769,23121585,ortholog_one2one,82.3762
WBGene00228701,Bm8440,Bm8440,Bm_v4_Chr4_scaffold_001,10284274,10289931,WBGene00015055,pitr-3,V,9138946,9141397,ortholog_many2many,49.901,WBGene00244020,OVOC7211,OVOC_OM2,23114769,23121585,ortholog_one2one,82.3762
WBGene00228701,Bm8440,Bm8440,Bm_v4_Chr4_scaffold_001,10284274,10289931,WBGene00012285,pitr-6,II,12445332,12447769,ortholog_many2many,33.2673,WBGene00244020,OVOC7211,OVOC_OM2,23114769,23121585,ortholog_one2one,82.3762
WBGene00228707,Bm8446,Bm8446,Bm_v4_ChrX_scaffold_001,24496237,24498323,WBGene00005648,srp-7,V,8179131,8183442,ortholog_many2many,26.5985,WBGene00238889,OVOC2080,OVOC_OM1b,15688562,15693400,ortholog_one2many,50.3836
WBGene00228707,Bm8446,Bm8446,Bm_v4_ChrX_scaffold_001,24496237,24498323,WBGene00005644,srp-3,V,1908855,1910692,ortholog_many2many,25.0639,WBGene00238889,OVOC2080,OVOC_OM1b,15688562,15693400,ortholog_one2many,50.3836
WBGene00228707,Bm8446,Bm8446,Bm_v4_ChrX_scaffold_001,24496237,24498323,WBGene00005642,srp-1,V,753283,755124,ortholog_many2many,27.3657,WBGene00238889,OVOC2080,OVOC_OM1b,15688562,15693400,ortholog_one2many,50.3836
WBGene00228707,Bm8446,Bm8446,Bm_v4_ChrX_scaffold_001,24496237,24498323,WBGene00005647,srp-6,V,7384232,7386173,ortholog_many2many,28.133,WBGene00238889,OVOC2080,OVOC_OM1b,15688562,15693400,ortholog_one2many,50.3836
WBGene00228707,Bm8446,Bm8446,Bm_v4_ChrX_scaffold_001,24496237,24498323,WBGene00005649,srp-8,V,8183730,8185772,ortholog_many2many,26.8542,WBGene00238889,OVOC2080,OVOC_OM1b,15688562,15693400,ortholog_one2many,50.3836
WBGene00228707,Bm8446,Bm8446,Bm_v4_ChrX_scaffold_001,24496237,24498323,WBGene00005643,srp-2,V,762734,764593,ortholog_many2many,26.3427,WBGene00238889,OVOC2080,OVOC_OM1b,15688562,15693400,ortholog_one2many,50.3836
WBGene00228711,Bma-pat-9,Bm8450,Bm_v4_ChrX_scaffold_001,24191553,24206513,WBGene00003933,pat-9,X,16536837,16540207,ortholog_one2one,19.1843,WBGene00238928,Ovo-pat-9,OVOC_OM1b,16067185,16077819,ortholog_one2one,62.0846
WBGene00228712,Bm8451,Bm8451,Bm_v4_Chr2_contig_001,1292825,1299330,WBGene00016005,ift-74,II,6679545,6682971,ortholog_one2one,26.6102,WBGene00236980,Ovo-ift-74,OVOC_OM1b,1374118,1380306,ortholog_one2one,51.1864
WBGene00228713,Bma-nhr-48,Bm8452,Bm_v4_ChrX_scaffold_001,24703888,24722207,WBGene00000908,daf-12,X,10644409,10666874,ortholog_one2one,30.5682,WBGene00239037,Ovo-daf-12,OVOC_OM1b,16909038,16916724,ortholog_one2one,77.3864
WBGene00228714,Bm8453,Bm8453,Bm_v4_Chr2_contig_001,5412797,5415694,WBGene00017803,F26A1.4,III,4818042,4819073,ortholog_one2many,18.7279,WBGene00248129,OVOC11320,OVOC_OM4,13669540,13681232,ortholog_one2one,76.6784
WBGene00228714,Bm8453,Bm8453,Bm_v4_Chr2_contig_001,5412797,5415694,WBGene00022707,ZK354.6,IV,5295931,5297487,ortholog_one2many,34.9823,WBGene00248129,OVOC11320,OVOC_OM4,13669540,13681232,ortholog_one2one,76.6784
WBGene00228731,Bm8470,Bm8470,Bm_v4_Chr1_scaffold_001,2041149,2055537,WBGene00006683,twk-31,III,11410712,11424655,ortholog_one2one,29.5257,WBGene00245963,Ovo-twk-31,OVOC_OM3,12358581,12370657,ortholog_one2one,61.181
WBGene00228732,Bma-aakg-5,Bm8471,Bm_v4_Chr2_contig_001,13300376,13320268,WBGene00011276,aakg-5,II,9971035,9975125,ortholog_one2one,30.8489,WBGene00246549,Ovo-aakg-5,OVOC_OM4,397131,409331,ortholog_one2one,76.6046
WBGene00228737,Bm8476,Bm8476,Bm_v4_Chr1_scaffold_001,684334,720185,WBGene00019994,cdh-1,III,2910910,2935740,ortholog_one2one,33.2979,WBGene00246433,Ovo-cdh-3,OVOC_OM3,16321962,16354719,ortholog_one2one,72.3344
WBGene00228755,Bma-unc-52,Bm8494,Bm_v4_Chr2_contig_001,11722952,11777049,WBGene00006787,unc-52,II,14647325,14666943,ortholog_one2one,45.031,WBGene00246876,OVOC10067,OVOC_OM4,3327126,3383725,ortholog_one2one,64.9956
WBGene00228762,Bm8501,Bm8501,Bm_v4_Chr3_scaffold_001,10805129,10808214,WBGene00013358,abhd-3.1,V,19955453,19958912,ortholog_one2many,17.1362,WBGene00238529,OVOC1720,OVOC_OM1b,12326822,12329757,ortholog_one2one,87.0892
WBGene00228762,Bm8501,Bm8501,Bm_v4_Chr3_scaffold_001,10805129,10808214,WBGene00016644,abhd-3.2,X,975525,978445,ortholog_one2many,15.7277,WBGene00238529,OVOC1720,OVOC_OM1b,12326822,12329757,ortholog_one2one,87.0892
WBGene00228774,Bma-npp-4,Bm8513a,Bm_v4_Chr3_scaffold_001,3955004,3958662,WBGene00003790,npp-4,I,14701122,14706522,ortholog_one2one,22.0039,WBGene00237241,Ovo-npp-4,OVOC_OM1b,3206021,3209712,ortholog_one2one,75.442
WBGene00228774,Bma-npp-4,Bm8513b,Bm_v4_Chr3_scaffold_001,3955004,3958662,WBGene00003790,npp-4,I,14701122,14706522,ortholog_one2one,22.0039,WBGene00237241,Ovo-npp-4,OVOC_OM1b,3206021,3209712,ortholog_one2one,75.442
WBGene00228774,Bma-npp-4,Bm8513c,Bm_v4_Chr3_scaffold_001,3955004,3958662,WBGene00003790,npp-4,I,14701122,14706522,ortholog_one2one,22.0039,WBGene00237241,Ovo-npp-4,OVOC_OM1b,3206021,3209712,ortholog_one2one,75.442
WBGene00228776,Bma-unc-86,Bm8515a,Bm_v4_Chr1_scaffold_001,10524420,10529493,WBGene00006818,unc-86,III,8212750,8216336,ortholog_one2one,56.1308,WBGene00244854,Ovo-unc-86,OVOC_OM3,4420618,4426329,ortholog_one2one,89.6458
WBGene00228776,Bma-unc-86,Bm8515b,Bm_v4_Chr1_scaffold_001,10524420,10529493,WBGene00006818,unc-86,III,8212750,8216336,ortholog_one2one,56.1308,WBGene00244854,Ovo-unc-86,OVOC_OM3,4420618,4426329,ortholog_one2one,89.6458
WBGene00228776,Bma-unc-86,Bm8515c,Bm_v4_Chr1_scaffold_001,10524420,10529493,WBGene00006818,unc-86,III,8212750,8216336,ortholog_one2one,56.1308,WBGene00244854,Ovo-unc-86,OVOC_OM3,4420618,4426329,ortholog_one2one,89.6458
WBGene00228781,Bm8520,Bm8520.1,Bm_v4_ChrX_scaffold_001,8672105,8676831,WBGene00007207,B0564.7,IV,13100715,13104641,ortholog_one2one,16.1905,WBGene00241274,OVOC4465,OVOC_OM2,4806626,4812200,ortholog_one2one,79.2064
WBGene00228781,Bm8520,Bm8520.2,Bm_v4_ChrX_scaffold_001,8672105,8676831,WBGene00007207,B0564.7,IV,13100715,13104641,ortholog_one2one,16.1905,WBGene00241274,OVOC4465,OVOC_OM2,4806626,4812200,ortholog_one2one,79.2064
WBGene00228788,Bm8527,Bm8527,Bm_v4_Chr3_scaffold_001,6664002,6669232,WBGene00000036,ace-2,I,3302001,3307587,ortholog_one2one,54.2536,WBGene00237991,Ovo-ace-2,OVOC_OM1b,7904598,7920374,ortholog_one2one,86.1958
WBGene00228799,Bm8538,Bm8538,Bm_007,551636,553464,WBGene00001424,fis-1,II,6755136,6755965,ortholog_one2many,30.3226,WBGene00238855,OVOC2046,OVOC_OM1b,15459621,15462002,ortholog_one2one,85.1613
WBGene00228799,Bm8538,Bm8538,Bm_007,551636,553464,WBGene00001425,fis-2,X,8283282,8285219,ortholog_one2many,44.5161,WBGene00238855,OVOC2046,OVOC_OM1b,15459621,15462002,ortholog_one2one,85.1613
WBGene00228802,Bm8541,Bm8541a,Bm_v4_Chr4_scaffold_001,12868932,12885921,WBGene00010868,somi-1,V,13386065,13391393,ortholog_one2one,13.2867,WBGene00248978,Ovo-somi-1,OVOC_OO_000001,45037,57394,ortholog_one2one,45.9207
WBGene00228802,Bm8541,Bm8541b,Bm_v4_Chr4_scaffold_001,12868932,12885921,WBGene00010868,somi-1,V,13386065,13391393,ortholog_one2one,13.2867,WBGene00248978,Ovo-somi-1,OVOC_OO_000001,45037,57394,ortholog_one2one,45.9207
WBGene00228809,Bm8548,Bm8548,Bm_v4_Chr1_scaffold_001,454846,457997,WBGene00007029,mys-1,V,7081537,7084662,ortholog_one2one,57.5281,WBGene00246463,Ovo-mys-1,OVOC_OM3,16542864,16546059,ortholog_one2one,95.0562
WBGene00228814,Bma-hlb-1,Bm8553,Bm_v4_ChrX_scaffold_001,11804730,11825835,WBGene00011904,hlb-1,X,13865038,13882693,ortholog_one2one,36.9526,WBGene00240707,Ovo-hlb-1,OVOC_OM2,692562,704086,ortholog_one2one,78.1022
WBGene00228818,Bm8557,Bm8557,Bm_v4_ChrX_scaffold_001,12027566,12032756,WBGene00022199,pfk-1.1,X,2940872,2945481,ortholog_one2many,63.8398,WBGene00240669,OVOC3860,OVOC_OM2,440865,447112,ortholog_one2one,87.9859
WBGene00228837,Bm8576,Bm8576,Bm_v4_ChrX_scaffold_001,12510735,12512335,WBGene00018593,F48B9.8,X,2173890,2176411,ortholog_one2one,24.4681,WBGene00240282,OVOC3473,OVOC_OM1b,25984961,25986841,ortholog_one2one,76.9504
WBGene00228846,Bma-flu-2,Bm8585,Bm_007,432899,441055,WBGene00015802,kynu-1,X,6106926,6109338,ortholog_one2one,32.0545,WBGene00239004,Ovo-flu-2,OVOC_OM1b,16662986,16670465,ortholog_one2one,80.3218
WBGene00228847,Bm8586,Bm8586a,Bm_v4_Chr4_scaffold_001,10243225,10251829,WBGene00002133,inx-11,V,12487266,12493264,ortholog_one2one,51.0557,WBGene00244024,Ovo-inx-11,OVOC_OM2,23156096,23161187,ortholog_one2one,76.0077
WBGene00228847,Bm8586,Bm8586b,Bm_v4_Chr4_scaffold_001,10243225,10251829,WBGene00002133,inx-11,V,12487266,12493264,ortholog_one2one,51.0557,WBGene00244024,Ovo-inx-11,OVOC_OM2,23156096,23161187,ortholog_one2one,76.0077
WBGene00228852,Bm8591,Bm8591,Bm_v4_Chr4_scaffold_001,11883741,11903554,WBGene00003830,num-1,V,20829811,20837552,ortholog_one2one,21.5575,WBGene00248871,Ovo-num-1,OVOC_OM5,907990,921987,ortholog_one2one,48.3381
WBGene00228855,Bm8594,Bm8594.1,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.1,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.1,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.1,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.2,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.2,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.2,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.2,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.3,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.3,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.3,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.3,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.4,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.4,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
WBGene00228855,Bm8594,Bm8594.4,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.4,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000392,cdd-2,IV,7547118,7547893,ortholog_one2many,48.8722,WBGene00249368,OVOC12559,OVOC_OO_000055,5055,12401,ortholog_one2many,78.9474
WBGene00228855,Bm8594,Bm8594.5,Bm_v4_Chr2_contig_001,1558013,1559443,WBGene00000391,cdd-1,X,8208748,8211149,ortholog_one2many,44.3609,WBGene00238671,OVOC1862,OVOC_OM1b,13564359,13565365,ortholog_one2many,75.9398
